Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.axionenergy.on,200,2,es,beyond0,2023-04-20T14:14:02Z,1.682E+12,2023-04-20T14:14:02Z,1.682E+12,1,,Malisima no te deja ni poner la tarjeta para que te cobren.,2023-04-21T18:14:49Z,1.6821E+12,"Hola Ma xi, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Tendremos en cuenta tu comentario y esperamos que nos sigas acompañando. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=b5bfccb4-3909-483b-9bc8-6155a026c082&corpus=PUBLIC_REVIEWS
com.axionenergy.on,100,1,es,a02,2023-04-20T15:11:47Z,1.682E+12,2023-04-20T15:11:47Z,1.682E+12,5,,,,,,
com.axionenergy.on,200,2,es,Passat,2023-04-20T17:33:44Z,1.68201E+12,2023-04-20T17:33:44Z,1.68201E+12,2,,No funciona para deslizar en moto gts plus...,2023-04-21T18:15:07Z,1.6821E+12,"Hola Carlos Oscar Molina, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Ante cualquier consulta, no dudes en llamarnos al 0800-888-0282 para poder ayudarte. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=501c4034-a1cf-4c51-97ff-c10e66842de6&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,a52q,2023-04-20T19:11:38Z,1.68202E+12,2023-04-20T19:11:38Z,1.68202E+12,1,,No puedo crear cuenta. Fatal Error en querer poner la fecha de nacimiento.,2023-04-21T18:15:25Z,1.6821E+12,"Hola Marco Santoro, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Ante cualquier consulta, no dudes en llamarnos al 0800-888-0282 para poder ayudarte. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=65be1707-29f8-4c26-b34b-43a9fc3839d1&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,pyxis,2023-04-21T00:44:55Z,1.68204E+12,2023-04-21T00:44:55Z,1.68204E+12,1,,"Ni siquiera me dejó registrarme, tira un error a lo último. Un desastre para que lanzan una app si ni funciona? Viva ypf!! La mejor app y el mejor precio lejos, así nunca van a competir",2023-04-21T18:16:05Z,1.6821E+12,"Hola Demian Minervini, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Tendremos en cuenta tu comentario y esperamos que nos sigas acompañando. Ante cualquier consulta, no dudes en llamarnos al 0800-888-0282 para poder ayudarte. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=1b483905-e002-4815-a2b0-4bb775c40a05&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,t2s,2023-04-21T01:13:57Z,1.68204E+12,2023-04-21T01:13:57Z,1.68204E+12,1,,Imposible crear una cuenta. No puedo pasar el step del teléfono. Malisima la app,2023-04-21T18:16:24Z,1.6821E+12,"Hola Facundo Soriano, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para poder ayudarte. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=1fd8dc93-0271-42a8-b884-ad2a4fac33bc&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,rav,2023-04-21T01:14:13Z,1.68204E+12,2023-04-21T01:14:13Z,1.68204E+12,2,,Si estás conectado con los datos del teléfono no puedes canjear los descuento. Tiene un Bug que al precionar el cupón te desactiva la antena por unos segundo y te da error de conexión. Solo te deja estando conectado a una red wifi.,2023-04-21T18:23:34Z,1.6821E+12,"Hola Mariano Torrens, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Tendremos en cuenta tu comentario y esperamos que nos sigas acompañando. Ante cualquier consulta, no dudes en llamarnos al 0800-888-0282 para poder ayudarte. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=88519593-9836-4f12-a531-e56ee18c6dc5&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,a02,2023-04-20T18:47:15Z,1.68202E+12,2023-04-21T01:17:55Z,1.68204E+12,5,,Excelente atención,2023-04-21T18:17:49Z,1.6821E+12,"Hola Victor Hugo Gomez, gracias por tu mensaje, qué bueno que te gustaron los descuentos, hay muchos beneficios y están geolocalizados para que puedas disfrutarlos dependiendo en qué parte del país te encuentres. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=2e972afd-9a05-4e8c-a01b-bd83ece14757&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,a12s,2023-04-21T01:34:31Z,1.68204E+12,2023-04-21T01:34:31Z,1.68204E+12,1,,Mala,2023-04-21T18:22:53Z,1.6821E+12,"Hola Monica Julia Arrastia, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Tendremos en cuenta tu comentario y esperamos que nos sigas acompañando. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=d5085c21-1a93-4351-b35b-5b9858778054&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,a32,2023-04-21T01:35:18Z,1.68204E+12,2023-04-21T01:35:18Z,1.68204E+12,5,,,,,,
com.axionenergy.on,,,es,grandpplte,2023-04-21T01:37:27Z,1.68204E+12,2023-04-21T01:37:27Z,1.68204E+12,1,,Estaria bueno si t deja rejitrar aces tdos los pasos y a lo ultimo.no t registra,2023-04-21T18:22:33Z,1.6821E+12,"Hola Hugo daniel Palacio, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte a resolverlo. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=d14bdbf4-f53a-4268-90f6-091f4cc4b6e9&corpus=PUBLIC_REVIEWS
com.axionenergy.on,100,1,es,a32,2023-04-21T09:01:10Z,1.68207E+12,2023-04-21T09:01:10Z,1.68207E+12,1,,Nunca la pude usar,2023-04-21T18:22:15Z,1.6821E+12,"Hola Natalia Lorena Vigliarolo, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte a resolverlo. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=e90b2302-9752-46b5-b968-bfebbc0be7e3&corpus=PUBLIC_REVIEWS
com.axionenergy.on,100,1,es,maltalsc,2023-04-21T13:56:04Z,1.68209E+12,2023-04-21T13:56:04Z,1.68209E+12,5,,Axion...pagas más pero El combustible rinde más! Así que es calidad por sobre cantidad.,2023-04-21T18:18:44Z,1.6821E+12,"Hola Cecilia Gabriela Medrano, gracias por tu mensaje, hay muchos beneficios y están geolocalizados para que puedas disfrutarlos dependiendo en qué parte del país te encuentres. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=d0a3a992-2d4f-4cef-a109-0af4ff9a9c32&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,maltalsc,2023-04-21T14:03:54Z,1.68209E+12,2023-04-21T14:03:54Z,1.68209E+12,4,,Agradable,2023-04-21T18:19:00Z,1.6821E+12,"Hola Sergio Antón, gracias por tu mensaje, qué bueno que te gustaron los descuentos, hay muchos beneficios y están geolocalizados para que puedas disfrutarlos dependiendo en qué parte del país te encuentres. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=8322708e-ac30-4ed4-88cf-b396eea2b21c&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,dubai,2023-04-12T14:12:01Z,1.68131E+12,2023-04-21T14:49:46Z,1.68209E+12,5,,"Instale la app. Funcionaba bien. Al salir te deslogea. Cuando fui a una estación a canjear el descuento del 15% de bienvenida jamás pude hacerlo. ""Ups algo salió mal"" decía la leyenda! Muy poco serio sinceramente. Edición: Me contacte con el número que me dieron, la atención al cliente la mejor de todas, súper cordial, super profesional y me resolvieron la inquietud. Fui a cargar combustible y todo resultó de maravillas. Se aplicó el descuento correspondiente. Excelente todo!",2023-04-12T20:17:50Z,1.68133E+12,"Hola Ariel Nicolosi, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app, próximamente tendremos el reconocimiento facial para el ingreso. Por favor revisá si tenés el beneficio generado en Mis Cupones y sino por favor comunicate con nosotros al 0800-888-0282 para poder ayudarte. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=95133010-1881-4aea-b689-027edff6b8c2&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,a70q,2023-04-21T14:51:42Z,1.68209E+12,2023-04-21T14:51:42Z,1.68209E+12,1,,"La carga de la fecha de nacimiento debería se de ingreso manual y no moverse con el calendario popular q se abre, o cambiar el año más fácil, sino tenes q recorrer todo el calendario hasta llega a la fecha deseada. Aborte la acción.",2023-04-21T18:21:49Z,1.6821E+12,"Hola Pablo de Cabo, agradecemos tu mensaje,estamos trabajando en mejorar la experiencia de usuario en nuestra app. Respecto a la fecha de nacimiento,podés hacer clic en el año y seleccionar el año de tu nacimiento sin tener que ir para atrás mes por mes. Por favor comunicate con nosotros al 0800-888-0282 para poder ayudarte con tu registro.Gracias",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=95e5acee-d66e-4704-9b87-cfd57463992b&corpus=PUBLIC_REVIEWS
com.axionenergy.on,100,1,es,aruba,2023-04-21T22:35:59Z,1.68212E+12,2023-04-21T22:35:59Z,1.68212E+12,5,,Muy Buen Servicio.,2023-04-28T01:16:55Z,1.68264E+12,"Hola Rubén Copes, agradecemos tu mensaje. Esperamos que puedas disfrutar de todos los beneficios que tenemos para vos, están geolocalizados para que puedas usarlos dependiendo en qué parte del país te encuentres. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=66031bbc-6b6a-4673-af26-8522460e0a12&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,xpeng,2023-04-22T01:44:46Z,1.68213E+12,2023-04-22T01:44:46Z,1.68213E+12,1,,No me deja registrar me da error constantemente,2023-04-28T01:18:36Z,1.68264E+12,"Hola dario varbaro, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte con tu registro. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=4d14d915-7742-4dd8-8dc8-f352dab5f5b6&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,a03,2023-04-22T03:00:09Z,1.68213E+12,2023-04-22T03:00:09Z,1.68213E+12,1,,"No reconoce el DNI, si creo nuevamente el usuario dice que existe, tampoco reconoce el mail",2023-04-28T01:19:17Z,1.68264E+12,"Hola Javier Toniutti, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte a resolverlo. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=8f98c4cc-36cb-48e8-bdc7-68220a734385&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,j7velte,2023-04-22T11:34:19Z,1.68216E+12,2023-04-22T11:34:19Z,1.68216E+12,3,,Buen dia baje la aplicación pero entras y se sale osea entra y sale no deja cargar ni datos ni nada,2023-04-28T01:21:11Z,1.68264E+12,"Hola Gabriel Aparicio, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte con tu registro. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=764f40f1-b7ec-49df-9138-8d2272ac6a27&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,a50,2023-04-22T12:32:16Z,1.68217E+12,2023-04-22T12:32:16Z,1.68217E+12,1,,Cada vez que quiero utilizar la aplicación tengo que ingresar una nueva clave (un desastre) voy a cambiar de marca de combustible.,2023-04-28T01:22:09Z,1.68264E+12,"Hola Hernan Matias, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte a resolverlo. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=aaf6157f-1ed6-4a5d-8df0-37a971cd477d&corpus=PUBLIC_REVIEWS
com.axionenergy.on,100,1,es,a11q,2023-04-22T12:45:40Z,1.68217E+12,2023-04-22T12:45:40Z,1.68217E+12,5,,,,,,
com.axionenergy.on,200,2,es,viva,2023-03-14T19:56:23Z,1.67882E+12,2023-04-22T12:47:27Z,1.68217E+12,1,,"Pidan reintegro a quien les hizo la aplicación, es una porquería, inestable, se cierra, se traba, una porquería. SEGUNDA VEZ QUE LA INSTALO, SIGUE FALLANDO, UNA PORQUERÍA, AXION DEJEN DE HACER PERDER TIEMPO A LA GENTE Una vez más que trato de descargarla y una vez hecho trato de abrir y se cierra, VA, A FUNCIONAR BIEN ALGUNA VEZ?",2023-04-06T22:13:46Z,1.68082E+12,"Hola CHC “chicharra”, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Esperamos nos des otra oportunidad. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=003a5e6f-1b5d-456c-9ffa-901dc6968343&corpus=PUBLIC_REVIEWS
com.axionenergy.on,,,es,lima,2023-04-22T14:27:29Z,1.68217E+12,2023-04-22T14:27:29Z,1.68217E+12,1,,"Una lástima te hagan perder el tiempo bajando una app que no funciona. Los playeros re buena onda en las 5 pcias que crucé, pero la app no anduvo! Ni siquiera me descontaron el 15% de la primer carga porque la app decía que ya la había usado. Pidan el reintegro a quién les hizo la app, los estafaron. El combustible es EXCELENTE, no así esta aplicación.",2023-04-28T01:22:45Z,1.68264E+12,"Hola Pamela Ruppel, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte a resolverlo. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=265e3163-4feb-4745-a4ee-79cc42fa093b&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,g0q,2023-04-22T14:31:41Z,1.68217E+12,2023-04-22T14:31:41Z,1.68217E+12,3,,"La app funciona bien, pero hoy en día algo fundamental es el QR. No se puede estar pagando canjeando codigos. Engorroso para el usuario y el playero. Con el QR y asociar tarjetas sería lo ideal.",2023-04-28T01:23:37Z,1.68265E+12,"Hola Javilb01, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Tendremos en cuenta tu comentario y esperamos que nos sigas acompañando. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=74fbace5-b0b0-4174-a345-9d5f24396b98&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,r0q,2023-04-22T14:56:38Z,1.68218E+12,2023-04-22T14:56:38Z,1.68218E+12,1,,"No puedo crear la cuenta, probé en varias oportunidades y siempre al final del registro me pone UPS! ALGO SALIÓ MAL. Evidentemente es un problema de la app, cuando lo solucionen modifico la calificación.",2023-04-28T01:24:33Z,1.68265E+12,"Hola Hugo A. Martínez, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte con tu registro. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=c763a0fe-b3a5-4491-b848-0cd07d717f76&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,maltalsc,2023-04-22T16:38:35Z,1.68218E+12,2023-04-22T16:38:35Z,1.68218E+12,5,,,,,,
com.axionenergy.on,200,2,es,potter,2023-04-22T17:01:15Z,1.68218E+12,2023-04-22T17:01:15Z,1.68218E+12,1,,Malísima Te descuenta la plata de tu billetera y no la paga a la estación Llévate efectivo por las dudas q llenes el tanque,2023-04-28T01:26:11Z,1.68265E+12,"Hola Agu De La, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para poder ayudarte. ¡Gracias!",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=a5c38a2a-2001-479c-94e7-5229ee49b73c&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,j4corelte,2023-04-22T20:17:51Z,1.68219E+12,2023-04-22T20:17:51Z,1.68219E+12,4,,Tuve problemas inicialmente para crear la cuenta pero a los pocos días probé nuevamente y ya se había resuelto. Un voto de confianza por ser muy reciente y con todo por delante para mejorar. Veré con el uso que tan práctica resulta y si los beneficios están acordes a la misma.,2023-04-28T01:25:22Z,1.68265E+12,"Hola Gaston Garcia Diz, agradecemos tu mensaje. Esperamos que puedas disfrutar de todos los beneficios que tenemos para vos, están geolocalizados para que puedas usarlos dependiendo en qué parte del país te encuentres. ¡Gracias!",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=a9bf703d-7ffd-4a5e-aed4-f2cd7e393463&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,j7xelte,2023-04-24T01:39:17Z,1.6823E+12,2023-04-24T01:39:17Z,1.6823E+12,2,,"Es extremadamente lenta, se apaga sola pero ni se les ocurra el reconocimiento facial o obligatorio porque la desinztalo al instante",2023-04-28T01:28:33Z,1.68265E+12,"Hola daniel pibernus, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Tendremos en cuenta tu comentario y esperamos que nos sigas acompañando. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=900e9a01-00d8-4883-bc67-b6ae1c1cb4cf&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,HWCAM-H,2023-04-24T02:35:17Z,1.6823E+12,2023-04-24T02:35:17Z,1.6823E+12,1,,Quiero pasar a la tercera para completar y no me sale nada para seguir o decir siguiente ⏭️,2023-04-28T01:29:17Z,1.68265E+12,"Hola Nicolas Giménez, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para poder ayudarte. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=64d7b4f2-8aed-4d0b-962f-da538823b49c&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,a3core,2023-04-24T02:42:39Z,1.6823E+12,2023-04-24T02:42:39Z,1.6823E+12,3,,La instale aun no la use crei que esta app era con Qr y Cvu que podia usar asi veo que es diferente el sistema de manejo para cargar combustible o comprar cosas,2023-04-28T01:32:11Z,1.68265E+12,"Hola Gonzalo Larraburu, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Ante cualquier consulta, no dudes en llamarnos al 0800-888-0282 para poder ayudarte. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=4b1d76f6-d4da-42d4-bb5f-1a8c64445245&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,r8q,2023-04-24T12:47:32Z,1.68234E+12,2023-04-24T12:47:32Z,1.68234E+12,1,,La App tiene muchos problemas. Eso se ve de una. Lo más incómodo para usar pero bueno... el tema es $600 DE TOPE DE REINTEGRO. Es una burla. $6.000 no es ni la mitad de un tanque lleno. Y es el mismo tope no importa el % descuento. Sea 10 o 15% el tope es $600... para eso regalen un alfajor... sale lo mismo,2023-04-28T01:37:56Z,1.68265E+12,"Hola Miguel,agradecemos tu mensaje,estamos trabajando en mejorar la experiencia de usuario en nuestra app.El descuento de Bienvenida del 15% para nafta o diésel,y el del 10% en QUANTIUM de los Lunes y los Jueves tienen tope de $600,pero el tope del descuento de la 5ta Carga depende del promedio de tus cargas y del nivel dónde te encuentres.Gracias ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=f21a211d-3d51-4b70-b80e-6855303fa3af&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,lancelot,2023-04-24T13:24:32Z,1.68234E+12,2023-04-24T13:24:32Z,1.68234E+12,1,,"Para ingresar la fecha de nacimiento toma mucho tiempo, no tiene la opción de pasar por años hasta llegar a destino, es muy tedioso de mí parte pasar mes por mes desde 2023 hasta 1979, espero lo solucionen Saludos",2023-04-28T01:33:22Z,1.68265E+12,"Hola Fabri Bell, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Respecto a la fecha de nacimiento, podés hacer clic en el año y seleccionar el año de tu nacimiento sin tener que ir para atrás mes por mes. Por favor comunicate con nosotros al 0800-888-0282 para poder ayudarte con tu loguín. ¡Gracias!",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=965d7b32-7d81-4572-b517-38ba773aec5b&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,blackjack,2023-04-24T15:56:17Z,1.68235E+12,2023-04-24T15:56:17Z,1.68235E+12,3,,El descuento en la estacion de servicio exelente. En Carrefour no estaban ni enterados,2023-04-28T01:34:05Z,1.68265E+12,"Hola Pablo Piccioli, gracias por tu mensaje, qué bueno que te gustaron los descuentos, hay muchos beneficios y están geolocalizados para que puedas disfrutarlos dependiendo en qué parte del país te encuentres. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=9a873beb-b6d5-4499-a9b9-e795f5fff46e&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,maltose,2023-04-24T18:25:34Z,1.68236E+12,2023-04-24T18:25:34Z,1.68236E+12,1,,,,,,
com.axionenergy.on,200,2,es,a32,2023-04-25T00:13:40Z,1.68238E+12,2023-04-25T00:13:40Z,1.68238E+12,5,,,,,,
com.axionenergy.on,200,2,es,a23,2023-04-25T00:55:51Z,1.68238E+12,2023-04-25T00:55:51Z,1.68238E+12,2,,"Naci en 1967, para loguearme tengo que retroceder de a un mes. Obviamente desistí antes de perder un dedo en el intento.",2023-04-28T01:34:40Z,1.68265E+12,"Hola Oscar, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Respecto a la fecha de nacimiento, podés hacer clic en el año y seleccionar el año de tu nacimiento sin tener que ir para atrás mes por mes. Por favor comunicate con nosotros al 0800-888-0282 para poder ayudarte con tu loguín. ¡Gracias!",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=71ef1cda-98e4-40f6-bf42-1d01d3d8ea62&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,a50,2023-04-25T02:24:48Z,1.68239E+12,2023-04-25T02:28:16Z,1.68239E+12,2,,"Es una App nueva, y le veo potencial...pero aún debe mejorar cuestiones prácticas para el usuario como el acceder más rápido y fácil a la aplicación. Cada vez que voy a cargar combustible debo iniciar sesión...es tedioso. ¡Urgente opción de acceso biometrico!",2023-04-28T01:39:34Z,1.68265E+12,"Hola Rafael Galván, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app, próximamente incorporaremos el reconocimiento facial. ¡Gracias!",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=006ec258-5fc5-4a1b-8437-5652b66fb21a&corpus=PUBLIC_REVIEWS
com.axionenergy.on,,,es,a21s,2023-04-25T03:18:24Z,1.68239E+12,2023-04-25T03:18:24Z,1.68239E+12,1,,No me dejó ingresar los datos para crear la cuenta.,2023-04-28T01:40:25Z,1.68265E+12,"Hola marcelo Castelli, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte con tu registro. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=3aa71327-2fec-49dd-ae2c-f177c1ee466a&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,coful,2023-04-25T11:24:19Z,1.68242E+12,2023-04-25T11:24:19Z,1.68242E+12,1,,"Decido dar una segunda oportunidad a ésta aplicación. Me envían vía E-mail un voucher 10% (tope$1000) para utilizar en Carrefour el día 24/04. Cuando estoy en la caja tratando de hacer uso del mismo, aparece un error. Me dijo la cajera que ya ocurrió con más clientes. No pude utilizar la promoción (en mí caso debí haber tenido un descuento de $836). Me gustaría conocer la respuesta de Axion. Si se queda solo en eso, o responde como corresponde para dar solución al cliente.",2023-04-28T01:41:29Z,1.68265E+12,"Hola Gustavo Barra, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte a resolverlo. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=8cbe8536-9ab8-4a0c-82ed-2742637c7ac9&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,r8q,2023-04-25T14:39:13Z,1.68243E+12,2023-04-25T14:39:13Z,1.68243E+12,4,,,,,,
com.axionenergy.on,200,2,es,me1,2023-04-25T14:54:19Z,1.68243E+12,2023-04-25T15:55:58Z,1.68244E+12,1,,"La instale , ya que cargo an Axión , quiero crear la cuenta y no puedo pasar del primer paso , una lastima y por lo que veo no es muy buena la app ; aclaro que pasaron 15' y se sigue cargando para poder enviar mi comentario",2023-04-28T01:42:26Z,1.68265E+12,"Hola Daniel Santillãn, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para ayudarte con tu registro. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=3d86465b-0b98-405c-a2f9-72a2c337edc9&corpus=PUBLIC_REVIEWS
com.axionenergy.on,,,es,a51,2023-04-25T22:07:14Z,1.68246E+12,2023-04-25T22:07:14Z,1.68246E+12,1,,"Ni siquiera nos pudo dar el descuento del 15% La app si tiro el tiket y el la estación nos cobraron el total. Sin aplicar el descuento. Ya que decía no ser compatible con la estación (lo cual hice el reclamo correspondiente y sigo sin respuesta) siempre do que en la misma fue donde me ofrecieron descargarla En fin.No sirve solo gaste datos en la estación para bajar la y no salí veneficiada. Es más, siendo cliente frecuente de la estación ya que estoy cerca Ni ganas me dan de volver perdieron c",2023-04-28T01:49:42Z,1.68265E+12,"Hola Estefani Trinchieri, agradecemos tu mensaje, estamos trabajando en mejorar la experiencia de usuario en nuestra app. Por favor llamanos al 0800-888-0282 para poder ayudarte. ¡Gracias! ",http://play.google.com/console/developers/4990580764130084460/app/4975284850460070403/user-feedback/review-details?reviewId=0d957665-90f7-4fe3-964c-86d3ce71dbdc&corpus=PUBLIC_REVIEWS
com.axionenergy.on,200,2,es,ingres,2023-04-26T09:58:32Z,1.6825E+12,2023-04-26T09:58:32Z,1.6825E+12,1,,,,,,
